01;SAINT-NIZIER-LE-BOUCHOUX;700;28,3;5,15;46,45
01;ARS-SUR-FORMANS;1300;5,5;4,81667;45,9833
01;ANGLEFORT;900;29,26;5,80833;45,9167
01;CORLIER;100;5,45;5,5;46,0333
01;FERNEY-VOLTAIRE;7800;4,78;6,11667;46,25
01;SAINT-MAURICE-DE-REMENS;700;10,35;5,28333;45,95
01;CHATILLON-LA-PALUD;1500;14,01;5,25;45,9667
01;SAINT-SULPICE;100;5,26;5,04167;46,3203
01;SAINT-BOIS;100;9,42;5,63333;45,7
01;VIRIGNIN;800;7,88;5,71667;45,7167
01;PREMILLIEU;0;8,51;5,56667;45,8667
01;GENOUILLEUX;600;4,08;4,78333;46,1167
01;REYSSOUZE;900;9,54;4,91667;46,4333
01;COLLONGES;1600;16,25;5,9;46,1333
01;SAINT-GERMAIN-DE-JOUX;500;11,27;5,73333;46,1833
01;BREGNIER-CORDON;700;11;5,61667;45,65
01;SAINT-MARTIN-LE-CHATEL;800;12,77;5,11667;46,2833
01;MARIGNIEU;200;3,55;5,71667;45,8
01;LES NEYROLLES;700;9,5;5,63333;46,1333
01;SULIGNAT;600;10,8;4,96667;46,1667
01;BENY;700;18,25;5,28333;46,3333
01;INJOUX-GENISSIAT;1000;29,61;5,78333;46,05
01;CHANAY;600;18,1;5,78333;46
01;CHATILLON-SUR-CHALARONNE;4900;17,98;4,96667;46,1167
01;FARGES;800;14,28;5,91667;46,1667
01;SAINT-ALBAN;200;8,08;5,45;46,1
01;CURTAFOND;700;12,41;5,08333;46,2667
01;VIRIAT;5700;45,03;5,21667;46,25
01;BELLEYDOUX;300;17,63;5,76667;46,25
01;BAGE-LE-CHATEL;800;0,88;4,93333;46,3
01;SAINTE-OLIVE;300;7,39;4,93333;46,0167
01;SAINT-GENIS-SUR-MENTHON;400;11,55;5,01667;46,2833
01;DOMSURE;500;15,2;5,3;46,4167
01;CHAVANNES-SUR-SURAN;700;21,5;5,41667;46,2667
01;PRIAY;1400;15,77;5,28333;46
01;PEYRIEU;800;14,13;5,67751;45,6767
01;LALLEYRIAT;200;15,25;5,71667;46,15
01;SERGY;1700;9,46;6;46,25
01;SAINT-MARTIN-DU-FRENE;1100;19,14;5,55;46,1333
01;SAINT-MAURICE-DE-BEYNOST;3900;6,99;4,96667;45,8333
01;SERVAS;1200;13,05;5,16667;46,1333
01;CUZIEU;400;4,87;5,67445;45,8192
01;JAYAT;1000;16,3;5,11667;46,3667
